date,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exukus,exvzus,exeuus
20050311,1.2601,2.6975,1.2041,8.2765,5.5286,7.7992,43.45,103.93,997.50,3.8000,11.022,1.3515,6.0667,1.6184,5.7938,99.280,6.7312,1.1501,30.680,38.250,0.5192,2.145,0.7427
20050314,1.2713,2.7530,1.2087,8.2765,5.5768,7.7996,43.44,105.01,1000.55,3.8000,11.134,1.3559,6.1182,1.6233,5.9825,98.750,6.8140,1.1621,30.821,38.330,0.5231,2.145,0.7493
20050315,1.2668,2.7755,1.2064,8.2765,5.5970,7.7995,43.46,104.54,1003.65,3.8000,11.208,1.3503,6.1450,1.6233,6.0825,99.200,6.8264,1.1651,30.990,38.440,0.5226,2.145,0.7510
20050316,1.2585,2.7440,1.2038,8.2765,5.5504,7.7994,43.50,104.10,1003.55,3.8000,11.204,1.3423,6.0888,1.6196,6.0564,99.280,6.7722,1.1522,30.980,38.440,0.5191,2.145,0.7450
20050317,1.2602,2.7345,1.2028,8.2765,5.5694,7.7998,43.55,104.57,1000.70,3.8000,11.209,1.3444,6.0802,1.6230,6.0725,99.250,6.8021,1.1563,31.040,38.490,0.5198,2.145,0.7478
20050318,1.2599,2.7090,1.2027,8.2765,5.5951,7.7987,43.67,104.70,1004.85,3.8000,11.172,1.3428,6.1102,1.6248,6.0250,99.300,6.8504,1.1649,31.010,38.510,0.5211,2.145,0.7513
20050321,1.2713,2.7220,1.2110,8.2765,5.6573,7.7989,43.61,105.10,1009.00,3.8000,11.221,1.3569,6.1889,1.6293,6.0850,99.350,6.9274,1.1785,31.280,38.560,0.5270,2.145,0.7596
20050322,1.2629,2.7080,1.2017,8.2765,5.6385,7.7996,43.61,104.99,1009.35,3.8000,11.190,1.3499,6.1870,1.6348,6.0650,99.400,6.9055,1.1757,31.290,38.610,0.5264,2.145,0.7570
20050323,1.2908,2.7455,1.2133,8.2765,5.7283,7.7993,43.66,105.76,1008.00,3.8000,11.245,1.3866,6.2982,1.6395,6.1900,99.420,7.0185,1.1953,31.380,38.650,0.5344,2.145,0.7689
20050324,1.2968,2.7415,1.2150,8.2765,5.7495,7.7996,43.65,106.26,1013.35,3.8000,11.273,1.3994,6.3273,1.6442,6.2150,99.420,7.0308,1.1990,31.420,38.900,0.5345,2.145,0.7718
20050325,1.2955,2.7385,1.2180,8.2765,5.7491,7.7994,43.62,106.32,1014.20,3.8000,11.272,1.4019,6.3352,1.6427,6.2100,99.000,7.0451,1.1998,31.450,38.970,0.5352,2.145,0.7720
20050328,1.3012,2.7439,1.2234,8.2765,5.7818,7.7995,43.67,107.22,1017.85,3.8000,11.330,1.4094,6.3888,1.6510,6.3300,99.400,7.0716,1.2060,31.630,39.170,0.5360,2.145,0.7766
20050329,1.2962,2.7053,1.2135,8.2765,5.7684,7.7996,43.70,107.49,1023.85,3.8000,11.294,1.4049,6.3516,1.6512,6.3475,99.380,7.0682,1.2034,31.730,39.290,0.5333,2.145,0.7744
20050330,1.2958,2.6755,1.2164,8.2765,5.7538,7.7993,43.69,107.33,1023.00,3.8000,11.227,1.4069,6.3259,1.6504,6.2875,99.400,7.0528,1.1964,31.730,39.260,0.5315,2.145,0.7726
20050331,1.2938,2.6660,1.2094,8.2765,5.7450,7.7990,43.62,107.22,1015.40,3.8000,11.177,1.4033,6.3451,1.6508,6.2155,99.450,7.0640,1.1952,31.460,39.110,0.5294,2.145,0.7711
20050401,1.2992,2.6572,1.2146,8.2765,5.7750,7.7989,43.62,107.57,1012.00,3.8000,11.185,1.4104,6.3463,1.6588,6.2150,99.720,7.1093,1.2042,31.340,39.220,0.5322,2.145,0.7754
20050404,1.3038,2.6570,1.2202,8.2765,5.8032,7.7991,43.68,108.28,1013.00,3.8000,11.207,1.4142,6.3770,1.6663,6.2400,99.700,7.1477,1.2108,31.540,39.490,0.5338,2.145,0.7789
20050405,1.3031,2.6248,1.2198,8.2765,5.8003,7.7995,43.69,108.43,1017.00,3.8000,11.215,1.4126,6.3538,1.6615,6.2075,99.820,7.1438,1.2080,31.540,39.590,0.5327,2.145,0.7787
20050406,1.3058,2.6023,1.2216,8.2765,5.7897,7.7993,43.72,108.67,1013.00,3.8000,11.230,1.4043,6.3491,1.6600,6.1170,99.700,7.1145,1.2061,31.530,39.580,0.5323,2.145,0.7771
20050407,1.3014,2.5950,1.2205,8.2765,5.7725,7.7990,43.69,108.44,1012.00,3.8000,11.181,1.3978,6.3269,1.6568,6.1225,99.600,7.0919,1.2012,31.510,39.560,0.5328,2.145,0.7748
20050408,1.2943,2.5910,1.2252,8.2765,5.7692,7.7989,43.66,108.26,1015.00,3.8000,11.130,1.3943,6.3303,1.6542,6.1450,99.580,7.0986,1.1985,31.570,39.650,0.5312,2.145,0.7745
20050411,1.2895,2.5753,1.2330,8.2765,5.7425,7.7990,43.60,107.79,1015.00,3.8000,11.089,1.3860,6.3134,1.6490,6.1390,99.600,7.0564,1.1935,31.570,39.610,0.5289,2.145,0.7709
20050412,1.2930,2.5980,1.2408,8.2765,5.7854,7.7991,43.62,108.26,1016.00,3.8000,11.119,1.3904,6.3521,1.6498,6.1800,99.600,7.1018,1.2037,31.620,39.650,0.5307,2.145,0.7768
20050413,1.2825,2.5550,1.2365,8.2765,5.7675,7.7989,43.65,107.32,1011.00,3.8000,11.061,1.3797,6.3592,1.6440,6.1063,99.500,7.0796,1.2000,31.420,39.490,0.5283,2.145,0.7741
20050414,1.2962,2.5710,1.2417,8.2765,5.8109,7.7987,43.64,108.18,1019.00,3.8000,11.098,1.3866,6.4235,1.6558,6.2675,99.500,7.1627,1.2135,31.700,39.700,0.5317,2.145,0.7801
20050415,1.2982,2.5875,1.2420,8.2765,5.7645,7.7984,43.70,107.65,1018.00,3.8000,11.088,1.3937,6.3658,1.6554,6.2825,99.600,7.0960,1.2011,31.560,39.620,0.5283,2.145,0.7735
20050418,1.3048,2.6190,1.2482,8.2765,5.7156,7.7990,43.62,107.39,1017.00,3.8000,11.131,1.3945,6.2959,1.6545,6.2450,99.500,7.0513,1.1857,31.620,39.490,0.5249,2.145,0.7670
20050419,1.2980,2.5840,1.2409,8.2765,5.7189,7.7990,43.70,107.02,1013.00,3.8000,11.079,1.3862,6.2946,1.6499,6.1937,99.680,7.0525,1.1843,31.500,39.510,0.5218,2.145,0.7672
20050420,1.2895,2.5600,1.2388,8.2765,5.6960,7.7994,43.58,106.82,1009.00,3.8000,11.062,1.3742,6.2495,1.6460,6.1075,99.750,7.0194,1.1797,31.460,39.340,0.5209,2.145,0.7645
20050421,1.2873,2.5485,1.2384,8.2765,5.6894,7.7992,43.68,106.85,1008.00,3.8000,11.039,1.3725,6.2310,1.6470,6.0675,99.750,7.0140,1.1788,31.510,39.560,0.5235,2.145,0.7638
20050422,1.2789,2.5339,1.2342,8.2765,5.6994,7.7956,43.66,105.85,1004.00,3.8000,11.036,1.3659,6.2370,1.6455,6.0340,99.500,7.0118,1.1821,31.490,39.400,0.5222,2.145,0.7652
20050425,1.2822,2.5260,1.2372,8.2765,5.7364,7.7959,43.61,105.67,999.00,3.8000,11.053,1.3712,6.2690,1.6458,6.0600,99.800,7.0368,1.1885,31.320,39.420,0.5231,2.145,0.7702
20050426,1.2834,2.5420,1.2462,8.2765,5.7443,7.7981,43.60,106.03,998.70,3.8000,11.059,1.3795,6.2743,1.6477,6.0850,99.770,7.0567,1.1894,31.340,39.500,0.5252,2.145,0.7714
20050427,1.2880,2.5135,1.2465,8.2765,5.7562,7.7988,43.60,105.98,1002.70,3.8000,11.098,1.3856,6.2771,1.6465,6.0725,99.820,7.0646,1.1920,31.390,39.520,0.5250,2.145,0.7729
20050428,1.2829,2.5230,1.2508,8.2765,5.7641,7.7989,43.68,105.97,1002.00,3.8000,11.115,1.3716,6.3050,1.6448,6.1270,99.850,7.0886,1.1918,31.320,39.620,0.5236,2.145,0.7742
20050429,1.2765,2.5330,1.2568,8.2765,5.7624,7.7946,43.48,104.64,997.00,3.8000,11.082,1.3615,6.2788,1.6337,6.0700,99.750,7.1123,1.1898,31.230,39.430,0.5230,2.145,0.7741
20050502,1.2827,2.5147,1.2552,8.2765,5.7872,7.7963,43.46,105.07,1001.00,3.8000,11.027,1.3708,6.3235,1.6374,6.0970,99.500,7.1580,1.1980,31.330,39.500,0.5275,2.145,0.7778
20050503,1.2925,2.5020,1.2541,8.2765,5.7757,7.7952,43.56,105.16,1002.00,3.8000,11.026,1.3770,6.2982,1.6385,6.1020,99.760,7.1289,1.1972,31.260,39.520,0.5288,2.145,0.7759
20050504,1.2858,2.4750,1.2502,8.2765,5.7527,7.7937,43.40,104.77,997.50,3.8000,10.986,1.3665,6.2619,1.6365,6.0000,99.790,7.0900,1.1927,31.000,39.480,0.5263,2.145,0.7730
20050505,1.2804,2.4700,1.2448,8.2765,5.7548,7.7915,43.33,104.41,999.60,3.8000,10.948,1.3594,6.2635,1.6364,5.9600,99.850,7.0850,1.1969,31.050,39.420,0.5250,2.145,0.7730
20050506,1.2882,2.4668,1.2429,8.2765,5.7995,7.7929,43.35,104.93,999.00,3.8000,10.946,1.3652,6.3314,1.6412,6.0425,99.850,7.1411,1.2058,31.150,39.440,0.5285,2.145,0.7793
20050509,1.2935,2.4528,1.2377,8.2765,5.7936,7.7970,43.45,105.54,1001.00,3.8000,10.972,1.3680,6.3238,1.6443,6.1200,99.860,7.1405,1.2057,31.240,39.520,0.5309,2.145,0.7789
20050510,1.2892,2.4742,1.2373,8.2765,5.7773,7.7984,43.36,105.53,999.01,3.8000,11.020,1.3671,6.2878,1.6436,6.1600,99.850,7.1499,1.2010,31.200,39.450,0.5311,2.145,0.7766
20050511,1.2912,2.4800,1.2474,8.2765,5.8133,7.7980,43.21,105.74,997.00,3.8000,11.030,1.3680,6.3145,1.6441,6.1740,99.830,7.2029,1.2067,30.980,39.440,0.5338,2.145,0.7811
20050512,1.3023,2.4610,1.2493,8.2765,5.8542,7.7977,43.30,106.68,999.50,3.8000,10.996,1.3899,6.3671,1.6540,6.2700,99.850,7.2549,1.2152,31.300,39.460,0.5362,2.145,0.7870
20050513,1.3139,2.4630,1.2625,8.2765,5.8857,7.7984,43.35,107.14,1000.00,3.8000,11.021,1.4041,6.3934,1.6575,6.3060,99.850,7.2789,1.2227,31.270,39.580,0.5397,2.145,0.7908
20050516,1.3219,2.4780,1.2703,8.2765,5.8927,7.7992,43.38,107.02,1009.00,3.8000,11.033,1.4124,6.4099,1.6565,6.3500,99.820,7.3081,1.2223,31.370,39.860,0.5444,2.145,0.7918
20050517,1.3201,2.4775,1.2664,8.2765,5.8867,7.7995,43.41,107.15,1004.00,3.8000,10.994,1.4085,6.4020,1.6537,6.4365,99.680,7.2754,1.2205,31.390,39.820,0.5434,2.145,0.7909
20050518,1.3161,2.4625,1.2618,8.2765,5.8808,7.7940,43.43,107.05,1003.00,3.8000,10.961,1.4041,6.4025,1.6512,6.3970,99.720,7.2561,1.2189,31.340,39.870,0.5440,2.145,0.7899
20050519,1.3184,2.4455,1.2627,8.2765,5.8964,7.7928,43.45,107.43,1006.00,3.8000,10.931,1.4035,6.4189,1.6554,6.3895,99.830,7.2884,1.2235,31.340,39.900,0.5445,2.145,0.7919
20050520,1.3245,2.4525,1.2627,8.2765,5.9324,7.7905,43.34,108.17,1007.00,3.8000,10.972,1.4120,6.4656,1.6635,6.5415,99.900,7.3069,1.2335,31.470,40.050,0.5481,2.145,0.7966
20050523,1.3187,2.4300,1.2578,8.2765,5.9210,7.7861,43.45,107.72,1004.00,3.8000,10.958,1.4098,6.4444,1.6595,6.5325,99.500,7.2914,1.2311,31.380,40.060,0.5468,2.145,0.7952
20050524,1.3118,2.4339,1.2612,8.2765,5.9134,7.7803,43.45,107.46,1003.00,3.8000,10.982,1.4021,6.4245,1.6540,6.5575,99.500,7.2841,1.2293,31.300,40.010,0.5468,2.145,0.7944
20050525,1.3113,2.4075,1.2641,8.2765,5.9085,7.7816,43.43,107.73,1000.00,3.8000,10.939,1.4010,6.3865,1.6568,6.5100,99.900,7.2887,1.2264,31.370,40.100,0.5461,2.145,0.7935
20050526,1.3151,2.4090,1.2680,8.2765,5.9456,7.7811,43.46,107.95,1002.00,3.8000,10.969,1.4055,6.3789,1.6590,6.6050,99.920,7.3480,1.2359,31.410,40.380,0.5493,2.145,0.7989
20050527,1.3118,2.3960,1.2585,8.2765,5.9203,7.7767,43.41,107.88,1000.00,3.8000,10.885,1.4002,6.3522,1.6591,6.5650,99.950,7.3144,1.2324,31.290,40.380,0.5486,2.145,0.7957
20050530,,,,,,,,,,,,,,,6.5650,,,,,,,,
20050531,1.3173,2.4110,1.2512,8.2765,6.0264,7.7788,43.62,107.97,1005.00,3.8000,10.913,1.4154,6.4272,1.6630,6.7450,99.900,7.4108,1.2447,31.130,40.570,0.5485,2.145,0.8098
20050601,1.3337,2.4420,1.2471,8.2765,6.0804,7.7842,43.71,108.42,1010.00,3.8000,10.845,1.4298,6.4572,1.6742,6.9150,99.920,7.4735,1.2529,31.300,40.670,0.5519,2.145,0.8175
20050602,1.3270,2.4166,1.2473,8.2765,6.0661,7.7833,43.64,108.31,1013.00,3.8000,10.813,1.4296,6.4579,1.6713,6.8075,99.930,7.4460,1.2515,31.300,40.670,0.5508,2.145,0.8153
20050603,1.3249,2.4081,1.2483,8.2765,6.0844,7.7821,43.50,107.84,1006.00,3.8000,10.824,1.4288,6.4588,1.6680,6.8600,99.920,7.4690,1.2545,31.270,40.630,0.5519,2.145,0.8179
20050606,1.3074,2.4760,1.2447,8.2765,6.0637,7.7810,43.58,106.86,1003.00,3.8000,10.883,1.4094,6.4120,1.6624,6.7550,99.920,7.4463,1.2489,31.150,40.550,0.5492,2.145,0.8151
20050607,1.2995,2.4560,1.2471,8.2765,6.0605,7.7806,43.53,106.64,1004.70,3.8000,10.860,1.3986,6.3968,1.6612,6.6531,99.940,7.4373,1.2464,31.220,40.500,0.5459,2.145,0.8145
20050608,1.3007,2.4398,1.2440,8.2765,6.0430,7.7802,43.46,106.89,1005.60,3.8000,10.838,1.3966,6.4241,1.6584,6.6950,99.920,7.4542,1.2456,31.270,40.540,0.5444,2.145,0.8117
20050609,1.3029,2.4887,1.2549,8.2765,6.0927,7.7806,43.46,107.52,1005.00,3.8000,10.873,1.4021,6.4672,1.6636,6.7580,99.850,7.5313,1.2552,31.290,40.640,0.5492,2.145,0.8186
20050610,1.3115,2.4670,1.2492,8.2765,6.1367,7.7781,43.48,108.45,1006.72,3.8000,10.868,1.4144,6.4607,1.6693,6.7510,99.920,7.6037,1.2688,31.330,40.730,0.5516,2.145,0.8246
20050613,1.3172,2.4588,1.2578,8.2765,6.1831,7.7754,43.60,109.58,1016.00,3.8000,10.873,1.4205,6.5241,1.6793,6.8625,99.990,7.7112,1.2778,31.480,40.950,0.5552,2.145,0.8309
20050614,1.3063,2.4610,1.2554,8.2765,6.1820,7.7737,43.57,109.38,1014.50,3.8000,10.840,1.4100,6.5380,1.6758,6.8650,100.150,7.7010,1.2776,31.430,40.930,0.5536,2.145,0.8307
20050615,1.3021,2.4443,1.2397,8.2765,6.1473,7.7735,43.56,109.34,1014.00,3.8000,10.831,1.4031,6.5062,1.6736,6.7713,100.400,7.6619,1.2710,31.370,40.890,0.5489,2.145,0.8260
20050616,1.2952,2.4095,1.2376,8.2765,6.1564,7.7747,43.55,109.08,1012.90,3.8000,10.793,1.3978,6.5103,1.6748,6.7325,100.250,7.6663,1.2742,31.400,40.940,0.5493,2.145,0.8272
20050617,1.2860,2.3920,1.2350,8.2765,6.0822,7.7735,43.50,108.83,1008.10,3.8000,10.785,1.3937,6.4471,1.6700,6.6410,99.900,7.5270,1.2631,31.220,41.080,0.5475,2.145,0.8170
20050620,1.2875,2.3825,1.2319,8.2765,6.1332,7.7737,43.53,109.42,1011.90,3.8000,10.830,1.3976,6.4789,1.6745,6.7075,100.000,7.6047,1.2722,31.370,41.120,0.5485,2.145,0.8237
20050621,1.2849,2.3790,1.2310,8.2765,6.1370,7.7711,43.50,108.52,1008.00,3.8000,10.791,1.3961,6.4737,1.6698,6.7150,99.750,7.6210,1.2702,31.300,41.140,0.5482,2.145,0.8241
20050622,1.2834,2.3760,1.2351,8.2765,6.1402,7.7692,43.45,108.89,1009.20,3.8000,10.759,1.3953,6.4968,1.6723,6.7125,99.870,7.6708,1.2711,31.360,41.160,0.5489,2.145,0.8244
20050623,1.2930,2.3925,1.2311,8.2765,6.1790,7.7703,43.51,108.79,1010.50,3.8000,10.788,1.4130,6.5962,1.6704,6.7500,99.750,7.7893,1.2776,31.350,41.040,0.5501,2.145,0.8296
20050624,1.3014,2.3800,1.2329,8.2765,6.1614,7.7719,43.50,109.22,1013.50,3.8000,10.764,1.4168,6.5634,1.6733,6.7000,99.740,7.7652,1.2749,31.310,41.080,0.5488,2.145,0.8273
20050627,1.3011,2.3812,1.2307,8.2765,6.1304,7.7712,43.44,109.39,1013.50,3.8000,10.809,1.4140,6.5382,1.6756,6.6295,99.700,7.7291,1.2694,31.320,41.100,0.5479,2.145,0.8229
20050628,1.3082,2.3693,1.2310,8.2765,6.1685,7.7711,43.46,109.89,1023.50,3.8000,10.842,1.4259,6.5809,1.6822,6.6475,99.780,7.7810,1.2791,31.330,41.190,0.5508,2.145,0.8280
20050629,1.3115,2.3493,1.2263,8.2765,6.1557,7.7705,43.50,110.27,1030.00,3.8000,10.756,1.4310,6.5327,1.6846,6.6750,100.080,7.8114,1.2786,31.630,41.290,0.5531,2.145,0.8264
20050630,1.3127,2.3570,1.2256,8.2765,6.1599,7.7719,43.51,110.91,1034.50,3.8000,10.772,1.4370,6.5381,1.6868,6.6670,100.120,7.8024,1.2827,31.640,41.330,0.5577,2.145,0.8266
20050701,1.3305,2.3480,1.2418,8.2765,6.2333,7.7718,43.45,111.68,1033.00,3.8000,10.737,1.4626,6.6032,1.6914,6.8200,100.100,7.9218,1.2965,31.640,41.380,0.5647,2.145,0.8363
20050704,,,,,,,,,,,,,,,6.8200,,,,,,,,
20050705,1.3481,2.3623,1.2437,8.2765,6.2545,7.7718,43.55,111.61,1050.00,3.8000,10.755,1.4778,6.6311,1.6946,6.8785,100.080,7.9021,1.3036,31.950,41.520,0.5692,2.145,0.8391
20050706,1.3493,2.3867,1.2365,8.2765,6.2543,7.7729,43.45,112.07,1048.00,3.8000,10.772,1.4804,6.6411,1.6968,6.8450,99.900,7.8774,1.3041,31.880,41.590,0.5687,2.145,0.8391
20050707,1.3508,2.3854,1.2288,8.2765,6.2495,7.7728,43.59,112.08,1051.00,3.8000,10.801,1.4859,6.6083,1.6985,6.8680,99.750,7.8837,1.2978,32.010,41.710,0.5741,2.145,0.8384
20050708,1.3495,2.3693,1.2207,8.2765,6.2451,7.7739,43.51,112.17,1054.00,3.8000,10.744,1.4865,6.5945,1.7015,6.9025,100.100,7.9145,1.3020,32.070,42.080,0.5760,2.145,0.8379
20050711,1.3373,2.3455,1.2115,8.2765,6.1790,7.7776,43.51,111.76,1040.50,3.8000,10.701,1.4730,6.5475,1.6949,6.7350,100.090,7.8465,1.2886,31.930,41.990,0.5694,2.145,0.8288
20050712,1.3229,2.3353,1.2048,8.2765,6.1139,7.7787,43.45,110.94,1035.00,3.8000,10.689,1.4605,6.4774,1.6860,6.5345,100.080,7.7225,1.2754,31.820,41.730,0.5633,2.145,0.8197
20050713,1.3373,2.3455,1.2073,8.2765,6.1696,7.7792,43.46,112.08,1040.00,3.8000,10.692,1.4894,6.5280,1.6924,6.6700,99.750,7.7584,1.2900,31.880,41.890,0.5697,2.145,0.8271
20050714,1.3301,2.3370,1.2071,8.2765,6.1698,7.7773,43.48,112.14,1032.00,3.8000,10.636,1.4793,6.5554,1.6890,6.6200,100.400,7.7762,1.2899,31.930,41.850,0.5687,2.145,0.8272
20050715,1.3355,2.3384,1.2206,8.2765,6.1972,7.7772,43.45,112.32,1038.00,3.8000,10.618,1.4843,6.6003,1.6875,6.6450,100.500,7.8077,1.2962,31.950,41.780,0.5704,2.145,0.8308
20050718,1.3261,2.3265,1.2154,8.2765,6.1752,7.7760,43.47,111.62,1032.50,3.8000,10.586,1.4738,6.6129,1.6848,6.6650,100.310,7.7829,1.2916,31.870,41.720,0.5707,2.145,0.8280
