date,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exukus,exvzus,exeuus,date,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exukus,exvzus,exeuus
2/7/03,1.6941,3.586,1.5215,8.28,6.882,7.7996,47.72,120.4,1184.5,3.8,10.898,1.8258,6.931,1.7473,8.425,96.88,8.49,1.3584,34.71,42.92,0.6141,1.6,0.9258,2/7/03,0.005864226,0.004758547,0.002704193,0.000287119,0.002577376,8.9749E-06,0.001917245,0.012382912,0.001428801,4.67462E-16,0.000315142,0.007217528,0.005722368,0.003870394,0.002960546,0.000151413,0.003380758,0.001631609,0.000962223,0.002128628,0.009057952,0.079930995,0.002596395
2/10/03,1.6966,3.605,1.5315,8.2773,6.93,7.7998,47.69,121.25,1196.6,3.8,10.986,1.8222,6.9475,1.758,8.5701,96.9,8.545,1.366,34.78,43.18,0.6144,1.6,0.9311,2/10/03,0.00887808,0.007616519,0.010828816,5.11413E-05,0.005589024,3.46175E-05,0.002489071,0.019790239,0.011262543,4.67462E-16,0.006759997,0.00626407,0.00456679,0.010162921,0.018207927,0.000326904,0.004278025,0.005195226,0.002797723,0.008403361,0.009085533,0.077579415,0.004289253
2/11/03,1.6969,3.581,1.5303,8.2775,6.917,7.7995,47.7,121.19,1206,3.8,10.955,1.8218,6.95,1.7538,8.385,96.89,8.512,1.3653,34.71,43.09,0.6176,1.6,0.9305,2/11/03,0.010448466,0.001148266,0.011407497,2.77854E-05,0.004608875,5.12851E-06,0.002161634,0.019428501,0.018738825,4.67462E-16,0.001932833,0.0068531,0.00528938,0.00767815,0.000645578,0.000189254,0.001237039,0.005597702,0.000519813,0.006403394,0.004106555,0.074377615,0.004570318
2/12/03,1.6949,3.595,1.529,8.2778,6.9375,7.7997,47.89,121.3,1199.4,3.8,10.978,1.8208,6.973,1.7582,8.365,96.89,8.5245,1.37,34.71,43.02,0.619,1.6,0.9332,2/12/03,0.010748157,0.002244247,0.011897015,7.65104E-06,0.0087021,2.35057E-05,0.00218336,0.02077168,0.011835967,4.67462E-16,0.00241976,0.007597935,0.00279916,0.010264298,0.000887418,0.000141073,0.003902002,0.01010101,0.000481361,0.004878011,0.001929495,0.069117989,0.008574105
2/13/03,1.6779,3.64,1.5199,8.2773,6.8625,7.8,47.87,120.49,1203.5,3.8,10.97,1.806,6.96,1.754,8.358,96.85,8.41,1.3559,34.71,43.03,0.6169,1.6,0.923,2/13/03,0.001793145,0.015233146,0.007136562,5.59733E-05,0.001636661,6.58163E-05,0.001841698,0.014202824,0.014211033,4.67462E-16,0.000881968,0.00019199,0.00624287,0.007721653,0.004167009,0.000337178,0.009055185,7.37572E-05,0.000471748,0.00531511,0.005721654,0.06323185,0.001946367
2/14/03,1.6889,3.664,1.5191,8.2773,6.882,7.7995,47.92,120.41,1196.5,3.8,10.887,1.8126,6.971,1.7538,8.315,96.87,8.443,1.3618,34.819,43.12,0.6209,1.6,0.926,2/14/03,0.009956645,0.022207343,0.007882061,5.63759E-05,0.00223301,8.54756E-07,0.003077052,0.013870801,0.005941204,4.67462E-16,0.007930843,0.004795033,0.005805529,0.007525708,0.002169459,0.000178902,0.004126374,0.005394391,0.003747586,0.007700307,0.000472656,0.057270799,0.002301903
2/18/03,1.6915,3.5975,1.515,8.2772,6.936,7.7998,47.75,118.93,1199,3.8,10.774,1.8159,7.022,1.7509,8.415,96.88,8.524,1.3745,34.71,43.05,0.6281,1.6,0.9339,2/18/03,0.012229738,0.004219723,0.006172074,6.96644E-05,0.011014853,4.2738E-05,0.000418673,0.001198216,0.006429735,4.67462E-16,0.019062158,0.00687552,0.000262577,0.005651729,0.017912765,0.00011697,0.006048804,0.01561788,0.0004333,0.00618984,0.011878551,0.051233397,0.011761817
2/19/03,1.6827,3.61,1.514,8.2775,6.917,7.7997,47.7,118.65,1193,3.8,10.839,1.81,7.007,1.7506,8.32,96.89,8.477,1.3697,34.71,43.035,0.6267,1.6,0.9308,2/19/03,0.007148458,0.00950783,0.006640012,3.34228E-05,0.008767346,3.33357E-05,0.001186571,0.000828082,0.001021587,4.67462E-16,0.012970377,0.003567006,0.003022094,0.005169586,0.009045429,5.16022E-05,0.000686642,0.012547497,0.000231495,0.005803989,0.00909208,0.045118167,0.008855121
2/20/03,1.6708,3.626,1.5047,8.2776,6.8595,7.7995,47.65,118.18,1191.4,3.8,10.923,1.7931,6.9265,1.7435,8.12,96.88,8.411,1.356,34.78,42.88,0.6279,1.6,0.9241,2/20/03,9.77671E-05,0.016174911,0.001368699,2.25503E-05,0.000252755,9.4024E-06,0.002087275,0.004816761,0.004295719,4.67462E-16,0.004889159,0.006144967,0.016209266,0.000627485,0.013575485,0.000185762,0.00723339,0.002254333,0.002277554,0.001966702,0.010384372,0.038923594,0.001463018
2/21/03,1.6745,3.613,1.5052,8.2776,6.895,7.7991,47.65,118.78,1194,3.8,10.983,1.7915,7,1.7445,8.085,96.87,8.46,1.3618,34.75,42.9,0.6304,1.6,0.927,2/21/03,0.002714625,0.014578897,0.002631141,2.4161E-05,0.005192401,4.0174E-05,0.001968834,0.000275094,0.004089849,4.67462E-16,0.00118505,0.006947396,0.007212835,0.000676869,0.016564133,0.000309598,0.001658003,0.006243765,0.001287988,0.002379385,0.013211611,0.032648126,0.004286545
2/24/03,1.651,3.597,1.4944,8.2777,6.889,7.7992,47.74,117.78,1187.1,3.8,10.984,1.7687,7.0415,1.739,8.1438,96.87,8.465,1.3592,34.76,42.81,0.6305,1.6,0.9274,2/24/03,0.011537057,0.011430259,0.003751044,4.02688E-07,0.003824997,2.39335E-05,9.77613E-05,0.008210181,0.01236314,4.67462E-16,0.001288378,0.019774105,0.00329663,0.003093715,0.0076161,0.000340547,0.001649176,0.003724335,0.001533803,0.000198591,0.011697502,0.026290166,0.004194068
2/25/03,1.6521,3.608,1.4928,8.2778,6.889,7.7989,47.74,117.14,1192,3.8,11.064,1.7677,7.0707,1.7325,8.1,96.9,8.453,1.3538,34.72,42.69,0.6358,1.6,0.9275,2/25/03,0.010475626,0.015275088,0.003750617,1.04699E-05,0.003495994,5.85518E-05,0.000202527,0.013483127,0.010615958,4.67462E-16,0.009154508,0.020103845,0.001339419,0.007462886,0.011965384,1.71996E-05,0.003444461,0.000789744,0.000246797,0.00281473,0.018746996,0.019848076,0.003939991
2/26/03,1.6461,3.5885,1.4939,8.2774,6.881,7.799,47.67,117.19,1186,3.8,11.038,1.7693,7.083,1.7355,8.08,96.88,8.421,1.355,34.78,42.75,0.6327,1.6,0.9262,2/26/03,0.013789729,0.010162144,0.002097472,4.14767E-05,0.001781009,4.1884E-05,0.001257071,0.012953979,0.017770134,4.67462E-16,0.006828948,0.018787214,0.00178841,0.006258482,0.012951751,0.000264862,0.007770754,0.00054337,0.001850264,0.00152982,0.012017744,0.013320178,0.001943596
2/27/03,1.6518,3.566,1.4954,8.2775,6.903,7.7991,47.66,117.58,1186,3.8,11.023,1.7794,7.198,1.7361,8.02,96.9,8.482,1.3598,34.75,42.68,0.633,1.6,0.9291,2/27/03,0.010097983,0.004294867,0.000265188,1.81211E-05,0.004308892,2.43612E-05,0.00142474,0.009644136,0.019610545,4.67462E-16,0.005803237,0.012700509,0.012589611,0.006419367,0.019682542,8.94313E-05,0.000916788,0.002186464,0.000938049,0.003444049,0.010821485,0.006704743,0.004363665
2/28/03,1.6461,3.565,1.488,8.2775,6.8925,7.7991,47.66,118.22,1193.7,3.8,11.029,1.7921,7.168,1.7374,8.0955,96.92,8.505,1.3557,34.78,42.8,0.6354,1.6,0.9277,2/28/03,0.01361047,0.005410131,0.004733314,7.24851E-06,0.00184113,2.13695E-05,0.00134802,0.004533015,0.015199223,4.67462E-16,0.006696707,0.005451582,0.005874148,0.006196732,0.009362042,9.63086E-05,0.001222343,0.002063545,0.001782932,0.000782098,0.013117054,4.16334E-16,0.001861098
3/3/03,1.6297,3.57,1.4853,8.2775,6.8565,7.7987,47.7,117.93,1184.6,3.8,10.994,1.7825,7.1665,1.7365,8.005,96.95,8.497,1.3468,34.78,42.7,0.6347,1.6,0.9229,3/3/03,0.023552885,0.008754786,0.005694624,3.22159E-06,0.004100861,7.0947E-05,0.000398164,0.007267523,0.025044649,4.67462E-16,0.003532537,0.010773733,0.003455233,0.007216949,0.019978722,0.000381786,0.000535197,0.009574797,0.001686758,0.003287362,0.010700978,4.16334E-16,0.004068331
3/4/03,1.6295,3.57,1.4775,8.2774,6.826,7.7992,47.85,117.96,1197,3.8,11.128,1.7819,7.143,1.7365,8.02,96.91,8.425,1.34,34.66,42.69,0.6321,1.6,0.9189,3/4/03,0.023315752,0.010572799,0.010105522,2.41622E-06,0.009061105,2.99175E-06,0.002906367,0.006903519,0.016299137,4.67462E-16,0.016735446,0.010905444,0.001803638,0.007583854,0.016476673,5.84701E-05,0.009994066,0.015273066,0.001951368,0.003466508,0.005216119,4.16334E-16,0.008923179
3/5/03,1.6231,3.57,1.4727,8.2775,6.772,7.7992,47.8,117.32,1199.2,3.8,11.2,1.7705,7.059,1.7325,7.902,96.89,8.378,1.3299,34.62,42.52,0.6249,1.6,0.9118,3/5/03,0.026846509,0.012598388,0.012094746,1.40946E-05,0.017271278,4.27394E-07,0.001858398,0.012158567,0.015720672,4.67462E-16,0.024215378,0.017560539,0.015717747,0.01017157,0.028934523,0.000288904,0.01611429,0.023336426,0.003141458,0.007349937,0.007706721,4.16334E-16,0.017026139
3/6/03,1.6281,3.53,1.4714,8.2776,6.755,7.799,47.63,117.22,1218,3.8,11.235,1.7683,7.1425,1.7369,8.04,96.94,8.365,1.3314,34.67,42.62,0.6231,1.6,0.9093,3/6/03,0.02316149,0.002570329,0.011603172,2.77866E-05,0.019927891,2.6071E-05,0.001746542,0.012637543,0.000896841,4.67462E-16,0.028130605,0.018784935,0.005549246,0.007842891,0.009671714,0.000223556,0.018192488,0.022567431,0.001740069,0.004775304,0.011721042,4.16334E-16,0.019929079
3/7/03,1.6295,3.51,1.4665,8.2774,6.743,7.7988,47.8,116.47,1219,3.8,11.11,1.7819,7.2155,1.7355,7.945,96.95,8.373,1.3338,34.6,42.5,0.6242,1.6,0.9079,3/7/03,0.021724774,0.00118094,0.013655695,5.63787E-06,0.021543551,5.08599E-05,0.002173472,0.018852984,0.00170341,4.67462E-16,0.017287478,0.010960344,0.003301465,0.008948303,0.020226858,0.000309534,0.017363087,0.020805497,0.003908555,0.007646956,0.010912394,4.16334E-16,0.021346623
3/10/03,1.6242,3.525,1.4659,8.2772,6.714,7.7991,47.7,116.55,1243,3.8,11.107,1.7813,7.185,1.7348,7.9025,96.96,8.367,1.3247,34.58,42.45,0.6247,1.6,0.904,3/10/03,0.02454942,0.006170226,0.012957223,1.97325E-05,0.025658812,8.97531E-06,0.000244644,0.017489336,0.017270964,4.67462E-16,0.017587364,0.01129886,0.002541425,0.009559189,0.023800612,0.000374865,0.018334129,0.027652724,0.004541647,0.008721847,0.010950735,4.16334E-16,0.025491027
3/11/03,1.6556,3.489,1.4725,8.277,6.737,7.7991,47.64,117.07,1225.8,3.8,11.005,1.8073,7.177,1.7389,7.9375,96.95,8.449,1.3316,34.62,42.46,0.6235,1.6,0.9068,3/11/03,0.004375951,0.001264283,0.007336831,4.47002E-05,0.021864435,8.97531E-06,0.000727151,0.012361996,0.000936319,4.67462E-16,0.008405671,0.00378602,0.004761944,0.007473392,0.01757575,0.000257931,0.008550552,0.022229184,0.003333736,0.008310788,0.013605442,4.16334E-16,0.022061493
3/12/03,1.6781,3.48,1.4728,8.2771,6.737,7.7991,47.65,117.18,1245,3.8,10.905,1.8169,7.125,1.7468,8.01,96.96,8.431,1.3315,34.72,42.73,0.62,1.6,0.9072,3/12/03,0.010096349,0.000947377,0.00626147,3.1411E-05,0.02169162,6.83835E-06,0.000265757,0.011470141,0.015585913,4.67462E-16,0.000754436,0.009235635,0.013318242,0.003214578,0.006481232,0.000337022,0.010968385,0.022422249,0.00044527,0.001748245,0.019866154,4.16334E-16,0.021440154
3/13/03,1.6832,3.4225,1.4855,8.2771,6.834,7.799,47.66,118.31,1241,3.8,10.839,1.8292,7.19,1.7502,8.155,96.9,8.5,1.349,34.74,42.8,0.6228,1.6,0.92,3/13/03,0.013572917,0.014507638,0.003451793,2.98002E-05,0.007120431,1.92329E-05,0.000139899,0.001872912,0.010482089,4.67462E-16,0.006477436,0.016039711,0.00511143,0.001749116,0.013914227,0.000333566,0.002948145,0.009421147,5.37354E-05,8.56624E-05,0.015787228,4.16334E-16,0.007197816
3/14/03,1.6762,3.388,1.4822,8.2772,6.929,7.7992,47.66,118.59,1241.5,3.8,10.838,1.8146,7.253,1.7592,8.2288,96.95,8.577,1.369,34.71,42.79,0.6321,1.6,0.9324,3/14/03,0.009355699,0.021073314,0.001885887,1.53028E-05,0.006789423,6.83835E-06,0.000286836,4.21638E-05,0.009078865,4.67462E-16,0.005830966,0.006664497,0.002381225,0.002930344,0.024167064,0.0001685,0.005672271,0.004982088,0.000881772,0.00049831,0.001295582,4.16334E-16,0.006288403
3/17/03,1.6886,3.405,1.4835,8.2772,6.995,7.7993,47.68,118.45,1249.8,3.8,10.865,1.8228,7.3545,1.7658,8.2575,96.94,8.668,1.3845,34.704,42.79,0.6377,1.6,0.9429,3/17/03,0.017065532,0.011830942,0.003266449,1.3692E-05,0.016199631,1.75232E-05,0.000867643,0.001635144,0.014299859,4.67462E-16,0.002359812,0.010077874,0.015456796,0.006085054,0.028032109,4.47032E-05,0.01597889,0.015808807,0.001146486,0.000716165,0.007064348,4.16334E-16,0.017474066
3/18/03,1.6872,3.445,1.4788,8.2772,6.993,7.7989,47.68,118.9,1254.8,3.8,10.795,1.8248,7.457,1.767,8.21,96.94,8.699,1.3843,34.71,42.92,0.64,1.6,0.9413,3/18/03,0.015895954,0.004265822,0.000584148,1.20812E-05,0.015584495,3.71833E-05,0.00106377,0.00168492,0.016669007,4.67462E-16,0.008250037,0.009977271,0.028965203,0.005935799,0.022431644,1.03158E-05,0.019325668,0.014880218,0.001025549,0.00221053,0.010053186,4.16334E-16,0.01537499
3/19/03,1.6912,3.476,1.4804,8.2773,7.015,7.7992,47.72,120.13,1258,3.8,10.855,1.8165,7.4375,1.7724,8.17,96.95,8.675,1.3903,34.8,43.03,0.6391,1.6,0.9443,3/19/03,0.018269688,0.017892178,0.002268034,2.01354E-06,0.018720348,8.54788E-07,0.002135032,0.011427994,0.017865234,4.67462E-16,0.001655477,0.004023833,0.025289792,0.00817201,0.01802625,8.59623E-05,0.01612446,0.018631811,0.001564705,0.004560169,0.008224393,4.16334E-16,0.018530503
3/20/03,1.6849,3.486,1.4788,8.2773,6.995,7.799,47.75,120.05,1245,3.8,10.865,1.8067,7.4125,1.765,8.13,96.96,8.639,1.387,34.76,42.99,0.6382,1.6,0.9422,3/20/03,0.014270866,0.024606024,0.001983007,2.41625E-06,0.015712691,3.03448E-05,0.00297567,0.010054268,0.00580052,4.67462E-16,0.000162628,0.002691946,0.02067091,0.003061279,0.014126672,0.000168483,0.011552233,0.015398131,0.0003559,0.003501401,0.006571684,4.16334E-16,0.016206966
3/21/03,1.6935,3.425,1.4905,8.2773,7.048,7.799,47.66,121.42,1254,3.8,10.758,1.8242,7.464,1.7713,8.195,96.96,8.703,1.4,34.79,43.07,0.6386,1.6,0.9483,3/21/03,0.019584941,0.009465892,0.011171163,3.62438E-06,0.023638973,3.24817E-05,0.001218436,0.021145614,0.012128321,4.67462E-16,0.00905465,0.00626456,0.027439216,0.005911783,0.023490108,0.000137533,0.019268862,0.024402737,0.001200059,0.005165466,0.007043734,4.16334E-16,0.022973668
3/24/03,1.6815,3.407,1.4805,8.2774,6.976,7.799,47.68,120.69,1251.1,3.8,10.823,1.8136,7.39,1.7658,8.145,96.96,8.675,1.3847,34.78,42.91,0.635,1.6,0.9395,3/24/03,0.011872883,0.007769517,0.004948378,1.65111E-05,0.012818974,3.5046E-05,0.00180695,0.014207363,0.008859405,4.67462E-16,0.001598967,0.00045928,0.016245722,0.001855288,0.018190758,0.000113462,0.016005453,0.011995537,0.00087387,0.001221096,0.001124623,4.16334E-16,0.013141908
3/25/03,1.6756,3.395,1.477,8.2771,6.962,7.7992,47.64,120.03,1251,3.8,10.718,1.8142,7.33,1.7667,8.025,96.92,8.673,1.3805,34.78,42.84,0.6367,1.6,0.9369,3/25/03,0.007766547,0.008625556,0.003260427,2.01355E-05,0.010634746,1.23943E-05,0.001176866,0.00783395,0.007817094,4.67462E-16,0.010557865,0.000688535,0.007272148,0.001530612,0.003963728,0.000350682,0.015814838,0.007732887,0.000845069,0.000660939,0.003788974,4.16334E-16,0.010138401
3/26/03,1.6745,3.393,1.4711,8.2775,6.954,7.7992,47.64,120.13,1244.4,3.8,10.769,1.8288,7.338,1.77,7.945,96.95,8.653,1.3827,34.78,42.9,0.6352,1.6,0.9366,3/26/03,0.006965673,0.013087833,0.0004009,3.02033E-05,0.009414818,1.45312E-05,0.001506605,0.008114935,0.001784492,4.67462E-16,0.004152064,0.00740534,0.008039036,0.002715452,0.005069616,8.251E-05,0.01339719,0.008448102,0.000710683,0.000629767,0.001176866,4.16334E-16,0.009771402
3/27/03,1.6667,3.402,1.4673,8.2772,6.94,7.7993,47.59,119.78,1247,3.8,10.762,1.8198,7.3525,1.768,7.955,96.95,8.6425,1.3807,34.8,42.88,0.6379,1.6,0.9339,3/27/03,0.002044129,0.0213047,0.002533378,5.63795E-06,0.007100007,3.4191E-06,0.000743005,0.004523065,0.00373752,4.67462E-16,0.002807557,0.001818519,0.009436971,0.000892576,0.002591215,0.000137509,0.012031178,0.005788853,0.001142108,3.88666E-05,0.005041752,4.16334E-16,0.006581926
3/28/03,1.6658,3.371,1.468,8.2771,6.899,7.7993,47.55,120.18,1260,3.8,10.661,1.8192,7.328,1.773,7.985,96.95,8.561,1.3724,34.8,42.99,0.638,1.6,0.9292,3/28/03,0.001495008,0.016678228,0.001557516,1.57057E-05,0.000613025,6.41079E-06,7.71178E-05,0.0072863,0.014936754,4.67462E-16,0.010381051,0.000951873,0.005643019,0.003238504,0.002878225,0.000175317,0.001983055,0.001660989,0.001026916,0.002495161,0.004545121,4.16334E-16,0.001001864
3/31/03,1.6543,3.332,1.4695,8.2774,6.8138,7.7995,47.53,118.07,1252,3.8,10.782,1.8057,7.276,1.7645,7.9,96.97,8.4735,1.3538,34.75,42.86,0.6333,1.6,0.9174,3/31/03,0.005632127,0.009289176,0.000235852,2.376E-05,0.012609142,1.62406E-05,6.3114E-05,0.012107064,0.008546871,4.67462E-16,0.002986074,0.007055149,0.001773923,0.002417867,0.006945099,7.21925E-05,0.008778107,0.016976721,0.000660475,0.000808181,0.003999937,4.16334E-16,0.012596374
4/1/03,1.6543,3.329,1.4729,8.2773,6.8085,7.7995,47.45,118.25,1262,3.8,10.732,1.8034,7.204,1.7714,7.88,96.9,8.483,1.3537,34.8,42.9,0.6342,1.6,0.9171,4/1/03,0.00534515,0.013137205,0.002577518,1.20814E-05,0.013678746,1.36763E-05,0.001550105,0.011414367,0.017531317,4.67462E-16,0.000121118,0.008372618,0.011846232,0.000821117,0.00810842,0.000704697,0.0075062,0.018147267,0.000604772,5.43871E-05,0.003033971,4.16334E-16,0.013209571
4/2/03,1.6675,3.285,1.4762,8.277,6.8995,7.7993,47.4,119.17,1255.4,3.8,10.673,1.8192,7.265,1.772,7.97,96.96,8.585,1.3794,34.8,42.99,0.6386,1.6,0.9289,4/2/03,0.00357294,0.004208403,0.005384937,2.61763E-05,0.000264201,1.53858E-05,0.002434285,0.004372285,0.012215279,4.67462E-16,0.004285252,0.000854585,0.00312806,0.000415899,0.005657084,7.90642E-05,0.005337207,4.34991E-05,0.000422592,0.001848802,0.003651451,4.16334E-16,0.000322858
4/3/03,1.6678,3.24,1.476,8.2771,6.913,7.7995,47.43,119.55,1256,3.8,10.666,1.8238,7.245,1.779,7.89,96.98,8.565,1.3809,34.81,43.07,0.6362,1.6,0.9314,4/3/03,0.005100432,0.00516862,0.005584309,1.40949E-05,0.001820174,8.12024E-06,0.001578781,0.00182852,0.013382676,4.67462E-16,0.003503527,0.003766371,0.00577233,0.003901239,0.001750206,0.000120314,0.003625865,0.00050234,0.000585423,0.003697547,0.00056554,4.16334E-16,0.002504287
4/4/03,1.6639,3.233,1.472,8.2771,6.9324,7.7996,47.44,120.05,1258,3.8,10.679,1.8464,7.2544,1.7763,7.94,96.97,8.5927,1.3875,34.825,43.1,0.6411,1.6,0.9336,4/4/03,0.003834993,0.003221878,0.003497242,1.36922E-05,0.005240522,1.795E-05,0.001158017,0.001944632,0.015119197,4.67462E-16,0.000997848,0.017046247,0.003897319,0.001695527,0.008691602,2.40618E-05,0.007909821,0.005148291,0.000963838,0.004225046,0.007100443,4.16334E-16,0.005463853
4/7/03,1.675,3.175,1.4843,8.2772,6.9975,7.7997,47.44,120.41,1257.8,3.8,10.684,1.8605,7.305,1.7829,8.045,96.92,8.6425,1.3995,34.84,43.18,0.6452,1.6,0.9415,4/7/03,0.012003061,0.017681729,0.012897502,4.02713E-07,0.015864275,3.07714E-05,0.000940655,0.00456075,0.015471311,4.67462E-16,0.000749344,0.025404081,0.004202391,0.005188787,0.027005107,0.000591203,0.014956889,0.014123086,0.001150384,0.006034342,0.013939308,4.16334E-16,0.015105284
4/8/03,1.6656,3.175,1.4677,8.2773,6.953,7.7996,47.46,119.91,1253.5,3.8,10.737,1.8355,7.28,1.7838,8.0225,96.97,8.568,1.3905,34.82,43.08,0.6449,1.6,0.936,4/8/03,0.007669241,0.012625949,0.002045921,1.28868E-05,0.010408775,1.70952E-05,0.000287879,0.000219561,0.012721975,4.67462E-16,0.007554075,0.01165335,0.001922646,0.005484564,0.028773162,0.000130608,0.007424385,0.007764485,0.000378278,0.003509644,0.013924628,4.16334E-16,0.010231835
4/9/03,1.6578,3.175,1.4678,8.2774,6.923,7.7997,47.45,120.55,1246,3.8,10.77,1.8328,7.26,1.7817,7.9237,96.99,8.527,1.3858,34.81,43.08,0.6426,1.6,0.9327,4/9/03,0.004621737,0.006881451,0.003148365,2.57737E-05,0.007625722,2.94892E-05,0.00028794,0.005247914,0.007525444,4.67462E-16,0.012297329,0.010841209,0.001200245,0.004119726,0.01969372,1.37473E-05,0.004524898,0.004967548,5.26641E-05,0.003556398,0.010981404,4.16334E-16,0.008248024
4/10/03,1.6499,3.22,1.457,8.2773,6.882,7.7997,47.4,119.58,1230,3.8,10.755,1.8302,7.308,1.7755,7.7825,96.95,8.475,1.3846,34.8,42.87,0.6362,1.6,0.9257,4/10/03,0.001868243,0.013625179,0.00308585,1.4095E-05,0.003468347,2.90618E-05,0.001116895,0.002674436,0.00463425,4.67462E-16,0.012759546,0.01002557,0.010306285,0.00056166,0.004780427,0.000477681,0.000382841,0.005241836,0.000397352,0.00133559,0.001527006,4.16334E-16,0.002396714
4/11/03,1.6537,3.223,1.4519,8.2772,6.9095,7.7996,47.38,120.47,1229.6,3.8,10.708,1.8349,7.318,1.7807,7.79,96.99,8.49,1.3933,34.8,43.02,0.6364,1.6,0.9301,4/11/03,0.006230757,0.0207712,0.005404887,2.41628E-06,0.00939885,1.45309E-05,0.001271773,0.005262602,0.004109049,4.67462E-16,0.010309408,0.013258674,0.013521936,0.003444934,0.008493875,0.000123709,0.004156585,0.012727233,0.000435634,0.002431125,0.002588919,4.16334E-16,0.009117244
4/14/03,1.6581,3.1825,1.4533,8.2774,6.8945,7.7997,47.44,120.3,1225,3.8,10.615,1.8292,7.31,1.7811,7.8225,96.99,8.473,1.3895,34.81,42.91,0.6364,1.6,0.9282,4/14/03,0.011398386,0.01210605,0.002658114,2.819E-05,0.009393383,2.64974E-05,0.000288166,0.004573328,0.006966099,4.67462E-16,0.003017399,0.011103045,0.014577907,0.003907938,0.016814981,0.000206164,0.004597539,0.011244132,0.000148403,8.54575E-05,0.003426745,4.16334E-16,0.00921654
4/15/03,1.6513,3.115,1.4515,8.2773,6.8735,7.7996,47.36,120.2,1220,3.8,10.65,1.8136,7.263,1.7815,7.7,97.06,8.484,1.3912,34.81,42.95,0.6367,1.6,0.9258,4/15/03,0.009467258,0.005761159,0.002291213,1.73167E-05,0.008354666,1.28213E-05,0.001174014,0.004479208,0.009812595,4.67462E-16,0.008236297,0.003315618,0.010073383,0.004571274,0.004078471,0.000456971,0.008614356,0.013792199,7.18133E-05,0.001289982,0.004728816,4.16334E-16,0.008668872
4/16/03,1.6353,3.064,1.4563,8.2773,6.83,7.7997,47.38,120.04,1217,3.8,10.625,1.7937,7.223,1.776,7.705,97.06,8.424,1.3785,34.8,42.89,0.6353,1.6,0.9198,4/16/03,0.001477955,0.01807985,0.002864738,1.81222E-05,0.00379571,2.60701E-05,0.000485201,0.004081906,0.010936319,4.67462E-16,0.007379549,0.007217419,0.006206075,0.001887942,0.00780784,0.000360732,0.003820332,0.005548693,0.00029206,0.000108817,0.002920515,4.16334E-16,0.003921968
4/17/03,1.6268,3.035,1.449,8.2771,6.816,7.7997,47.34,119.3,1207,3.8,10.545,1.7957,7.202,1.767,7.6175,97.05,8.402,1.377,34.79,42.76,0.635,1.6,0.9168,4/17/03,0.001499674,0.022581009,0.00058397,4.02716E-06,0.003990824,2.69248E-05,0.00108318,0.001344934,0.018121768,4.67462E-16,0.001408651,0.00448868,0.005348738,0.002823546,0.000903679,0.000164891,0.003854361,0.006020047,0.000464477,0.002751994,0.003038073,4.16334E-16,0.002854986
4/18/03,1.6276,3.039,1.45,8.277,6.825,7.7997,47.34,119.72,1204,3.8,10.55,1.7969,7.2115,1.7675,7.6625,97.05,8.4125,1.381,34.79,42.77,0.6356,1.6,0.9189,4/18/03,0.00138021,0.015713815,0.001840162,1.49005E-05,0.007745986,2.77796E-05,0.00080909,0.003010484,0.019445493,4.67462E-16,0.003961922,0.002235886,0.009088301,0.002015731,0.008216167,7.90033E-05,0.007842301,0.010746655,0.00032087,0.002262813,0.004795278,4.16334E-16,0.007587886
